id,Distance,Start_coordinates,End_coordinates
1561822.0,973.9,"[52.159134, 4.428084]","[52.155697, 4.440833]"
6645355.0,368.6,"[52.161068, 4.447504]","[52.159924, 4.44628]"
1470602.0,1098.0,"[52.155381, 4.441921]","[52.159469, 4.427574]"
9955787.0,233.3,"[52.149988, 4.459636]","[52.150393, 4.461593]"
20150620.0,370.0,"[52.168649, 4.468265]","[52.166338, 4.464884]"
13057034.0,305.5,"[52.157369, 4.46751]","[52.155549, 4.470859]"
8641964.0,320.4,"[52.169084, 4.453349]","[52.168607, 4.457331]"
7234578.0,366.3,"[52.146402, 4.465681]","[52.149623, 4.464725]"
5103754.0,685.3,"[52.156497, 4.492946]","[52.160212, 4.485424]"
14188826.0,763.1,"[52.148011, 4.475081]","[52.154688, 4.472611]"
4998587.0,489.4,"[52.160097, 4.485367]","[52.157733, 4.4909]"
10748838.0,162.2,"[52.170827, 4.488493]","[52.172, 4.489561]"
22196412.0,492.5,"[52.155143, 4.454638]","[52.151992, 4.459696]"
13369896.0,125.4,"[52.146869, 4.523181]","[52.147285, 4.524586]"
17953527.0,356.7,"[52.147559, 4.525066]","[52.148895, 4.529665]"
5126165.0,599.4,"[52.14966, 4.511098]","[52.154637, 4.514074]"
13149033.0,379.7,"[52.161742, 4.506189]","[52.161506, 4.511716]"
13112285.0,584.8,"[52.155306, 4.504525]","[52.154757, 4.512907]"
6766873.0,341.9,"[52.16888, 4.512666]","[52.169522, 4.517514]"
6490500.0,627.1,"[52.15644, 4.522051]","[52.16053, 4.515741]"
4583900.0,885.7,"[52.161478, 4.515254]","[52.169311, 4.515957]"
7763592.0,580.2,"[52.15444, 4.514163]","[52.149589, 4.511055]"
4338268.0,94.3,"[52.171859, 4.524237]","[52.171306, 4.523194]"
4506072.0,487.4,"[52.163822, 4.556227]","[52.163566, 4.558445]"
13995733.0,431.2,"[52.153448, 4.581495]","[52.154311, 4.587652]"
9240222.0,1614.3,"[52.166107, 4.583622]","[52.159945, 4.564488]"
4723866.0,1023.7,"[52.161738, 4.575958]","[52.160996, 4.562714]"
10408200.0,913.3,"[52.158938, 4.563817]","[52.152549, 4.572159]"
9976010.0,252.6,"[52.161905, 4.549603]","[52.160213, 4.547548]"
4969920.0,2000.1,"[52.162562, 4.560907]","[52.166184, 4.583646]"
7094270.0,548.7,"[52.165759, 4.557344]","[52.164349, 4.549666]"
12395924.0,12809.0,"[52.166842, 4.575174]","[52.166828, 4.57512]"
15098741.0,492.6,"[52.15441, 4.543922]","[52.157086, 4.549654]"
19956186.0,451.0,"[52.167023, 4.592854]","[52.167633, 4.599437]"
14801892.0,607.5,"[52.163192, 4.611133]","[52.164384, 4.604833]"
7061664.0,946.4,"[52.164777, 4.620918]","[52.162648, 4.607694]"
7327190.0,1837.2,"[52.167442, 4.603553]","[52.165055, 4.623411]"
9558344.0,1190.3,"[52.1632, 4.611066]","[52.168042, 4.600495]"
5608512.0,1199.2,"[52.154719, 4.590542]","[52.156991, 4.607628]"
9759707.0,514.6,"[52.161575, 4.606189]","[52.157208, 4.607218]"
4473364.0,3123.0,"[52.165133, 4.625312]","[52.165691, 4.62474]"
4513887.0,1412.8,"[52.167608, 4.642769]","[52.16809, 4.663449]"
4303691.0,307.6,"[52.16715, 4.6404]","[52.166671, 4.636112]"
4280115.0,1257.5,"[52.16808, 4.66307]","[52.167718, 4.644662]"
12278317.0,767.7,"[52.163491, 4.666331]","[52.156694, 4.66439]"
3621997.0,1057.1,"[52.15587146580219, 4.664198365062475]","[52.16534595005214, 4.6668061427772045]"
4954381.0,1213.2,"[52.167623, 4.667118]","[52.156857, 4.664467]"
7319661.0,128.9,"[52.150605, 4.65845]","[52.150755, 4.6566]"
8184265.0,116.1,"[52.14739, 4.67473]","[52.147486, 4.673061]"
20914674.0,314.5,"[52.153427, 4.645142]","[52.152447, 4.649221]"
11620228.0,657.8,"[52.157542, 4.652872]","[52.158548, 4.643619]"
4152505.0,2048.2,"[52.163738, 4.708404]","[52.145666, 4.704118]"
6353354.0,1192.2,"[52.146449, 4.707895]","[52.153933, 4.720373]"
10645962.0,2099.8,"[52.152646, 4.692313]","[52.169328, 4.700958]"
7735192.0,368.8,"[52.150285, 4.689849]","[52.149196, 4.692626]"
17682522.0,1297.0,"[52.153945, 4.72035]","[52.145808, 4.706811]"
2264465.0,2135.1,"[52.16982792393179, 4.70089868035763]","[52.15272198183332, 4.692334620148649]"
8893610.0,116.7,"[52.169863, 4.700628]","[52.170452, 4.699413]"
12505852.0,200.0,"[52.165654, 4.706604]","[52.164907, 4.704194]"
8260601.0,409.2,"[52.150485, 4.690235]","[52.149048, 4.693053]"
9001499.0,2125.5,"[52.145146, 4.706366]","[52.163747, 4.710177]"
13443203.0,544.8,"[52.168981, 4.737526]","[52.167132, 4.73012]"
6353133.0,2212.5,"[52.148734, 4.75074]","[52.167301, 4.739164]"
6940521.0,2366.9,"[52.167788, 4.738849]","[52.148, 4.751128]"
3709567.0,1465.1,"[52.160434909164906, 4.80702381581068]","[52.15477264020592, 4.787682825699449]"
21457361.0,827.8,"[52.148826, 4.774097]","[52.153336, 4.783133]"
17755648.0,1321.1,"[52.147664, 4.769166]","[52.153367, 4.784767]"
21223038.0,301.6,"[52.148293, 4.772875]","[52.145975, 4.77465]"
15598913.0,609.1,"[52.154032, 4.772308]","[52.155809, 4.78064]"
15598923.0,604.6,"[52.155899, 4.780949]","[52.154106, 4.772723]"
7306613.0,26626.4,"[52.148898, 4.774242]","[52.14903, 4.774875]"
7492251.0,1133.8,"[52.165919, 4.853287]","[52.156003, 4.856718]"
15921884.0,1549.9,"[52.169584, 4.829461]","[52.166596, 4.851368]"
10825063.0,374.7,"[52.169026, 4.82861]","[52.165797, 4.829715]"
15921861.0,425.2,"[52.165626, 4.829804]","[52.169413, 4.828674]"
4244157.0,1380.9,"[52.166154, 4.850169]","[52.164663, 4.830106]"
4445658.0,27172.9,"[52.154293, 4.857338]","[52.155799, 4.856643]"
15921873.0,1227.2,"[52.168507, 4.851257]","[52.168268, 4.851265]"
4313417.0,257.0,"[52.166015, 4.838353]","[52.16829, 4.837743]"
3028845.0,27697.9,"[52.155267, 4.857132]","[52.15433, 4.857279]"
4780497.0,301.9,"[52.168396, 4.837853]","[52.165748, 4.838519]"
18342529.0,508.0,"[52.162207, 4.867362]","[52.157825, 4.866165]"
9831751.0,594.6,"[52.158521, 4.881136]","[52.16085, 4.888968]"
7320589.0,283.9,"[52.154896, 4.867873]","[52.154194, 4.864052]"
4959521.0,1736.4,"[52.155806, 4.870965]","[52.161763, 4.894202]"
17937736.0,8005.0,"[52.161205, 4.892324]","[52.161185, 4.892329]"
16904991.0,770.8,"[52.178905, 4.370706]","[52.184424, 4.376083]"
17423553.0,362.8,"[52.174642, 4.369194]","[52.177749, 4.369778]"
13131050.0,311.1,"[52.191099, 4.382574]","[52.192998, 4.385734]"
5048696.0,491.4,"[52.186878, 4.377992]","[52.190548, 4.381587]"
7388555.0,376.1,"[52.192631, 4.385031]","[52.190335, 4.381237]"
1993183.0,369.4,"[52.198774, 4.398346]","[52.197987, 4.402974]"
13812559.0,236.0,"[52.180755, 4.372119]","[52.181529, 4.369153]"
1629852.0,726.0,"[52.19718251382205, 4.393338840458909]","[52.196036246653826, 4.3859190121333915]"
4346686.0,108.7,"[52.197871, 4.403521]","[52.197373, 4.404573]"
1348983.0,191.0,"[52.196190766990185, 4.403715217486024]","[52.197663257829845, 4.404481407254934]"
13966940.0,523.2,"[52.179293, 4.426606]","[52.176171, 4.432312]"
7334917.0,408.1,"[52.176937, 4.430932]","[52.175332, 4.435345]"
5400319.0,288.3,"[52.182648, 4.410969]","[52.184522, 4.413885]"
6760875.0,267.9,"[52.184107, 4.413246]","[52.185898, 4.415867]"
5293257.0,629.4,"[52.19704, 4.418981]","[52.19145, 4.420072]"
2478964.0,1506.5,"[52.18619558, 4.41771134]","[52.1761734, 4.432378]"
1271665.0,1222.6,"[52.195329861715436, 4.409438129514456]","[52.18682457692921, 4.415952377021313]"
5416641.0,906.7,"[52.181721, 4.423593]","[52.176486, 4.432796]"
8053513.0,367.8,"[52.19573, 4.452137]","[52.196278, 4.446931]"
8015472.0,340.5,"[52.196676, 4.438748]","[52.196325, 4.443705]"
11857002.0,403.7,"[52.19224, 4.495961]","[52.18899, 4.49744]"
12199833.0,420.8,"[52.183449, 4.48416]","[52.180584, 4.480295]"
15104720.0,819.8,"[52.194828, 4.485399]","[52.187996, 4.489039]"
5548518.0,1143.3,"[52.180008, 4.465112]","[52.190051, 4.467351]"
11178684.0,793.4,"[52.188297, 4.488727]","[52.194958, 4.48536]"
19287003.0,1269.9,"[52.177089, 4.496937]","[52.187865, 4.497658]"
7762816.0,431.1,"[52.18698, 4.489186]","[52.184029, 4.485103]"
12747147.0,466.3,"[52.188071, 4.46724]","[52.192222, 4.467941]"
12362738.0,855.3,"[52.17946, 4.481051]","[52.173393, 4.48737]"
14009911.0,568.5,"[52.19514, 4.46969]","[52.193524, 4.463522]"
16839859.0,1292.9,"[52.175041, 4.519553]","[52.176886, 4.538115]"
1611159.0,1233.5,"[52.176665458876805, 4.53757018782621]","[52.17504272242279, 4.519771132622398]"
17827324.0,1155.6,"[52.183771, 4.500244]","[52.182705, 4.516455]"
20430716.0,1246.6,"[52.183833, 4.537508]","[52.191923, 4.53301]"
20243435.0,1692.4,"[52.192911, 4.531319]","[52.183506, 4.540357]"
9390532.0,483.1,"[52.181525, 4.509017]","[52.181183, 4.502465]"
18119071.0,2359.6,"[52.196059, 4.534483]","[52.181228, 4.518861]"
9482368.0,797.5,"[52.183468, 4.511564]","[52.183827, 4.500283]"
8551323.0,1497.1,"[52.177409, 4.538637]","[52.180915, 4.519355]"
17732586.0,303.9,"[52.180663, 4.500615]","[52.181917, 4.504479]"
18688316.0,703.3,"[52.191623, 4.567717]","[52.192641, 4.577887]"
20298492.0,1033.5,"[52.193113, 4.583037]","[52.19169, 4.567985]"
14551327.0,2403.2,"[52.192892, 4.581165]","[52.189062, 4.547521]"
11735655.0,720.3,"[52.186922, 4.587338]","[52.193015, 4.584113]"
19004812.0,546.0,"[52.190795, 4.565555]","[52.186179, 4.567038]"
19004795.0,1138.8,"[52.191207, 4.559421]","[52.199702, 4.555119]"
19004804.0,1134.9,"[52.19955, 4.555224]","[52.191146, 4.55951]"
12889591.0,1411.7,"[52.191226, 4.559108]","[52.197688, 4.556044]"
17733447.0,300.5,"[52.194495, 4.56743]","[52.191759, 4.567635]"
17733454.0,301.0,"[52.191713, 4.56756]","[52.19449, 4.56739]"
21585193.0,5903.0,"[52.192652, 4.612717]","[52.19266, 4.612555]"
17999770.0,562.2,"[52.189656, 4.605637]","[52.192526, 4.611597]"
1611149.0,1517.1,"[52.18055503913404, 4.619306065146456]","[52.176740015905516, 4.5979778096122645]"
4848190.0,1499.3,"[52.176909, 4.59885]","[52.180674, 4.619902]"
2261805.0,1930.0,"[52.18136292882264, 4.593040533363819]","[52.19264321029186, 4.612594759091735]"
4698245.0,224.0,"[52.180338, 4.620546]","[52.179256, 4.62259]"
7725328.0,1602.1,"[52.192263, 4.608652]","[52.181454, 4.593727]"
6248410.0,405.0,"[52.180758, 4.620249]","[52.184213, 4.618385]"
20853803.0,3927.1,"[52.188487, 4.628667]","[52.180295, 4.594117]"
21269147.0,1647.2,"[52.1996, 4.620672]","[52.185106, 4.620787]"
6298218.0,1020.5,"[52.179854, 4.635076]","[52.182605, 4.649247]"
2416778.0,2917.3,"[52.179739, 4.634384]","[52.189541, 4.672664]"
3931748.0,3020.9,"[52.189674, 4.674089]","[52.179674, 4.634185]"
7755508.0,1219.5,"[52.183108, 4.651377]","[52.179777, 4.634453]"
2551154.0,405.3,"[52.185983, 4.6731]","[52.189566, 4.674133]"
8058829.0,8724.8,"[52.175413, 4.669793]","[52.175788, 4.66992]"
16943511.0,516.0,"[52.189965, 4.677208]","[52.186819, 4.674617]"
7743512.0,2181.5,"[52.181518, 4.643687]","[52.189407, 4.671718]"
10491485.0,8584.1,"[52.181499, 4.67161]","[52.182721, 4.671961]"
10493180.0,8644.8,"[52.179244, 4.670973]","[52.180033, 4.671174]"
13125551.0,459.5,"[52.198874, 4.72209]","[52.19534, 4.718628]"
3921334.0,1381.3,"[52.190582, 4.679057]","[52.18823, 4.696755]"
6918851.0,1540.7,"[52.187334, 4.69749]","[52.190407, 4.678358]"
4783368.0,732.4,"[52.188119, 4.720593]","[52.192419, 4.712484]"
7917102.0,856.0,"[52.177657, 4.691186]","[52.184666, 4.69624]"
3511846.0,753.7,"[52.192312, 4.71257]","[52.187896, 4.720838]"
6828431.0,656.3,"[52.180777, 4.709485]","[52.176764, 4.716424]"
11876023.0,4090.7,"[52.179598, 4.711859]","[52.187869, 4.697076]"
4616069.0,1334.0,"[52.18753, 4.699329]","[52.180468, 4.711927]"
13769767.0,241.3,"[52.195006, 4.718298]","[52.195825, 4.715118]"
8165223.0,1363.0,"[52.193869, 4.738611]","[52.183509, 4.728319]"
6973528.0,1359.7,"[52.18345, 4.728532]","[52.193929, 4.738749]"
13128237.0,1078.6,"[52.187055, 4.723969]","[52.194053, 4.733726]"
5046886.0,1847.4,"[52.188685, 4.758758]","[52.181912, 4.73417]"
13128246.0,1055.5,"[52.193919, 4.733711]","[52.186923, 4.724082]"
2414568.0,1629.0,"[52.183466, 4.73855]","[52.189316, 4.760283]"
9685703.0,1815.1,"[52.187397, 4.753381]","[52.182621, 4.729567]"
10441360.0,434.0,"[52.178994, 4.736254]","[52.181, 4.731447]"
15818599.0,629.4,"[52.188095, 4.755374]","[52.192719, 4.750397]"
12289809.0,332.5,"[52.194034, 4.752801]","[52.196697, 4.752573]"
18402632.0,685.6,"[52.177042, 4.771456]","[52.179341, 4.780597]"
15518641.0,969.1,"[52.180219, 4.782938]","[52.176676, 4.770124]"
9914840.0,567.4,"[52.178679, 4.778077]","[52.176723, 4.770431]"
11312719.0,899.8,"[52.182963, 4.795463]","[52.185076, 4.807438]"
7863993.0,819.0,"[52.180273, 4.783477]","[52.182834, 4.794649]"
5043539.0,1730.9,"[52.199098, 4.784937]","[52.184608, 4.794046]"
7959610.0,582.2,"[52.184832, 4.774878]","[52.189713, 4.771825]"
12304453.0,1718.4,"[52.185554, 4.806837]","[52.180325, 4.783352]"
10198233.0,1769.9,"[52.195328, 4.772716]","[52.180744, 4.782809]"
2271792.0,1392.6,"[52.18158345669508, 4.7894911374896765]","[52.17693946324289, 4.77059262804687]"
9943520.0,373.5,"[52.198672, 4.816482]","[52.196797, 4.820975]"
7880344.0,684.5,"[52.176094, 4.828407]","[52.179761, 4.83645]"
18865138.0,374.9,"[52.180304, 4.837178]","[52.182276, 4.841595]"
10903565.0,225.3,"[52.180312, 4.837152]","[52.181488, 4.839834]"
12761633.0,1502.9,"[52.189064, 4.837833]","[52.199024, 4.852664]"
7648765.0,893.8,"[52.193344, 4.844323]","[52.199221, 4.852996]"
14283126.0,2289.2,"[52.19925, 4.852983]","[52.184197, 4.839047]"
20930355.0,1526.2,"[52.172922, 4.82538]","[52.18242, 4.841577]"
9240777.0,359.9,"[52.187931, 4.825089]","[52.189157, 4.829011]"
9010832.0,3172.7,"[52.185114, 4.841096]","[52.184995, 4.841216]"
11350215.0,557.1,"[52.194383, 4.86502]","[52.197991, 4.870681]"
11664041.0,350.3,"[52.196992, 4.869265]","[52.19926, 4.872818]"
15839076.0,916.1,"[52.199248, 4.87295]","[52.193583, 4.863698]"
21110792.0,1707.7,"[52.199796, 4.873925]","[52.194561, 4.896944]"
7274764.0,177.4,"[52.194835, 4.897241]","[52.196378, 4.896598]"
7058900.0,994.4,"[52.194659, 4.889816]","[52.198489, 4.876699]"
6822791.0,315.2,"[52.197498, 4.896188]","[52.194747, 4.897237]"
12644804.0,1955.1,"[52.194182, 4.900097]","[52.19905, 4.873515]"
19256014.0,12312.3,"[52.20421, 4.389794]","[52.204317, 4.389705]"
6547731.0,447.9,"[52.20857, 4.406538]","[52.210828, 4.401354]"
14291044.0,495.2,"[52.207407, 4.405526]","[52.209406, 4.399155]"
12572265.0,339.4,"[52.204171, 4.398417]","[52.206309, 4.39514]"
1252461.0,1784.8,"[52.20061029307544, 4.390875482931733]","[52.200644155964255, 4.390732990577817]"
19253756.0,12694.0,"[52.204251, 4.389711]","[52.204531, 4.39017]"
3858982.0,3121.5,"[52.21047604456544, 4.400358684360981]","[52.204746175557375, 4.393732286989689]"
10530135.0,369.6,"[52.205199, 4.396609]","[52.208115, 4.398768]"
3563400.0,1308.9,"[52.20948848873377, 4.399323854595423]","[52.20932395197451, 4.399308850988746]"
16541689.0,10692.2,"[52.203584, 4.388841]","[52.204636, 4.390199]"
6935110.0,449.0,"[52.220587, 4.409899]","[52.224015, 4.413344]"
8156085.0,501.4,"[52.222532, 4.412032]","[52.218648, 4.408843]"
12657599.0,859.6,"[52.208613, 4.437266]","[52.203088, 4.429466]"
20910961.0,426.0,"[52.221897, 4.440278]","[52.225168, 4.442938]"
7765343.0,623.1,"[52.213162, 4.445926]","[52.209887, 4.43862]"
11954859.0,402.3,"[52.211759, 4.437387]","[52.208387, 4.43848]"
8125267.0,1511.7,"[52.219314, 4.452107]","[52.209682, 4.438079]"
10986146.0,875.1,"[52.202894, 4.429056]","[52.208632, 4.436985]"
5378603.0,325.1,"[52.205301, 4.415132]","[52.206598, 4.41089]"
3510897.0,291.6,"[52.211101250723004, 4.41233784891665]","[52.209761990234256, 4.408870842307806]"
9727594.0,1024.8,"[52.205219, 4.482204]","[52.21408, 4.479078]"
7677662.0,945.8,"[52.218589, 4.477013]","[52.224842, 4.469245]"
7336528.0,439.6,"[52.22335, 4.473749]","[52.22544, 4.468557]"
7235614.0,1009.4,"[52.215746, 4.478576]","[52.206845, 4.481394]"
2550709.0,842.2,"[52.22656846046448, 4.468393921852112]","[52.22148299217224, 4.476338624954224]"
3547355.0,856.5,"[52.20799875806063, 4.481081755227258]","[52.21554763499113, 4.478663305657742]"
10980653.0,433.3,"[52.219932, 4.453497]","[52.223339, 4.456512]"
4898667.0,362.2,"[52.205851, 4.491184]","[52.202679, 4.492342]"
4705458.0,375.7,"[52.202632, 4.49238]","[52.205922, 4.491169]"
7815487.0,1890.1,"[52.206363, 4.457898]","[52.217043, 4.47696]"
12231153.0,329.7,"[52.216163, 4.51702]","[52.214422, 4.513687]"
10969056.0,435.8,"[52.210505, 4.512822]","[52.213693, 4.516453]"
10974394.0,466.1,"[52.213763, 4.516445]","[52.210362, 4.512557]"
3649018.0,423.3,"[52.20776231, 4.51117708]","[52.20447835, 4.50820117]"
3908120.0,225.2,"[52.226038, 4.507899]","[52.22469, 4.510279]"
6863949.0,334.7,"[52.224432, 4.502841]","[52.226378, 4.506385]"
22104944.0,345.3,"[52.209962, 4.511426]","[52.212276, 4.50813]"
17995081.0,353.1,"[52.222161, 4.546921]","[52.223676, 4.551415]"
20576643.0,346.6,"[52.217416, 4.572113]","[52.21793, 4.567262]"
9683084.0,300.1,"[52.219444, 4.557408]","[52.218773, 4.561633]"
4496039.0,648.4,"[52.217463, 4.572884]","[52.219202, 4.581957]"
3930141.0,476.9,"[52.222381, 4.547727]","[52.224481, 4.553713]"
11084519.0,1247.2,"[52.220258, 4.558282]","[52.226717, 4.573225]"
9973749.0,1064.2,"[52.226736, 4.572235]","[52.221266, 4.559424]"
7445346.0,59435.5,"[52.21881, 4.561108]","[52.219414, 4.557562]"
10355411.0,713.9,"[52.212778, 4.555804]","[52.218161, 4.55915]"
1121373.0,59438.7,"[52.22422228194773, 4.5529042929410934]","[52.22441774792969, 4.552553091198206]"
15017138.0,2234.1,"[52.218283, 4.588554]","[52.215068, 4.620321]"
8713485.0,1062.1,"[52.214993, 4.604106]","[52.214998, 4.619665]"
10299037.0,522.7,"[52.214922, 4.610765]","[52.215036, 4.603098]"
14327380.0,395.1,"[52.210185, 4.618469]","[52.213438, 4.620325]"
8236930.0,1323.8,"[52.204259, 4.609075]","[52.202082, 4.590128]"
7184893.0,1552.3,"[52.201784, 4.588926]","[52.204427, 4.610975]"
9804066.0,1576.7,"[52.201049, 4.61235]","[52.214049, 4.62049]"
2470832.0,1692.9,"[52.20168326050043, 4.6145774982869625]","[52.21512045711279, 4.625496352091432]"
13195610.0,588.0,"[52.200433, 4.612033]","[52.201633, 4.618466]"
21574591.0,984.6,"[52.202524, 4.632091]","[52.201641, 4.618303]"
20492414.0,393.9,"[52.222315, 4.675112]","[52.220727, 4.67159]"
17248340.0,1172.1,"[52.220336, 4.671514]","[52.209941, 4.668831]"
5223851.0,710.8,"[52.216446, 4.670408]","[52.222021, 4.672997]"
20407973.0,1103.0,"[52.208609, 4.647768]","[52.218297, 4.64451]"
15546606.0,1202.6,"[52.205597, 4.646361]","[52.215861, 4.645224]"
9059368.0,1333.6,"[52.209831, 4.668741]","[52.208085, 4.649463]"
17181281.0,2414.6,"[52.203043, 4.635425]","[52.218999, 4.644281]"
14626090.0,913.2,"[52.22057, 4.659394]","[52.218793, 4.646351]"
7064694.0,558.9,"[52.226417, 4.668314]","[52.22503, 4.675208]"
7688672.0,693.7,"[52.216139, 4.636178]","[52.209999, 4.637929]"
15102012.0,477.9,"[52.214945, 4.713528]","[52.213384, 4.719926]"
1256331.0,3168.8,"[52.2218943759799, 4.680221965536475]","[52.212583255022764, 4.722383860498667]"
1242166.0,2792.6,"[52.2015243396163, 4.720417633652687]","[52.21124357543886, 4.683010205626488]"
4496787.0,2987.3,"[52.210781, 4.679585]","[52.201608, 4.720096]"
19281623.0,685.9,"[52.225702, 4.683583]","[52.221951, 4.679177]"
12571561.0,6567.1,"[52.221915, 4.68042]","[52.221563, 4.680509]"
6842640.0,3025.8,"[52.210844, 4.6798]","[52.201324, 4.720776]"
18134361.0,1093.3,"[52.214486, 4.744073]","[52.206612, 4.734881]"
5538249.0,566.6,"[52.210536, 4.727309]","[52.207048, 4.733187]"
8021960.0,568.4,"[52.212417, 4.723996]","[52.216843, 4.724118]"
9566863.0,613.0,"[52.206955, 4.734512]","[52.210336, 4.727821]"
6000666.0,453.4,"[52.223351, 4.7365]","[52.226492, 4.73227]"
2284113.0,423.0,"[52.2167, 4.723816]","[52.21325, 4.723766]"
13740012.0,1087.9,"[52.214088, 4.745378]","[52.20509, 4.75112]"
18838644.0,954.5,"[52.221157, 4.734135]","[52.214511, 4.74225]"
9814563.0,2213.4,"[52.20005, 4.759363]","[52.214612, 4.745243]"
15819364.0,1087.7,"[52.222012, 4.756032]","[52.226912, 4.757828]"
15320806.0,1288.9,"[52.201766, 4.78409]","[52.206234, 4.801461]"
17192374.0,848.6,"[52.204602, 4.795249]","[52.201694, 4.783779]"
19080724.0,720.8,"[52.201862, 4.782999]","[52.207967, 4.779521]"
14499882.0,694.5,"[52.207771, 4.779512]","[52.201912, 4.782994]"
9576459.0,863.1,"[52.203829, 4.768135]","[52.208108, 4.778359]"
17512897.0,1305.8,"[52.206172, 4.801237]","[52.201636, 4.783634]"
3978220.0,816.7,"[52.207866, 4.778998]","[52.204104, 4.768975]"
4257129.0,7962.1,"[52.204227, 4.801496]","[52.204215, 4.801498]"
16537744.0,673.5,"[52.20307, 4.81482]","[52.208908, 4.81409]"
7337500.0,1277.3,"[52.21883, 4.818685]","[52.209606, 4.812986]"
17248406.0,1289.5,"[52.214478, 4.822462]","[52.208136, 4.837649]"
4005598.0,1511.3,"[52.2152, 4.824311]","[52.212219, 4.845932]"
4318087.0,1547.5,"[52.225842, 4.850719]","[52.212393, 4.846717]"
4236580.0,1994.4,"[52.21176, 4.852364]","[52.215413, 4.823858]"
5728420.0,475.8,"[52.206476, 4.820258]","[52.210369, 4.818436]"
16537718.0,465.1,"[52.20434, 4.815232]","[52.208336, 4.814153]"
7184045.0,1561.2,"[52.212292, 4.846511]","[52.225835, 4.850679]"
5709308.0,8087.0,"[52.208716, 4.814133]","[52.208666, 4.813483]"
4320911.0,299.5,"[52.241324, 4.430488]","[52.239961, 4.426764]"
3540316.0,246.4,"[52.233110535889864, 4.420299986377358]","[52.23111187107861, 4.418768780305982]"
10329378.0,652.6,"[52.249036, 4.433874]","[52.243973, 4.429077]"
5527606.0,790.8,"[52.239891, 4.426278]","[52.233585, 4.420943]"
20911038.0,344.0,"[52.242113, 4.445068]","[52.24418, 4.441538]"
7335129.0,403.3,"[52.249423, 4.449931]","[52.246349, 4.452841]"
7204676.0,340.7,"[52.25016, 4.448332]","[52.251435, 4.443868]"
19224765.0,465.1,"[52.233333, 4.437542]","[52.229954, 4.441428]"
3649029.0,421.5,"[52.23852327559143, 4.433323619887233]","[52.2352206800133, 4.436138933524489]"
21682622.0,642.0,"[52.234163, 4.451962]","[52.229735, 4.446393]"
